source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents,intersections,evidences
WP,WP:WP1771,Kennedy pathway,0.003215218789064361,True,Kennedy pathway,14,6,2,4801,0.3333333333333333,0.14285714285714285,query_1,['WP:000000'],"['ENSMUSG00000025137', 'ENSMUSG00000025495']","[['WP'], ['WP']]"
TF,TF:M00008_1,Factor: Sp1; motif: GGGGCGGGGT; match class: 1,0.0064005902717815715,True,Factor: Sp1; motif: GGGGCGGGGT; match class: 1,3393,26,14,21760,0.5384615384615384,0.00412614205717654,query_1,['TF:M00008'],"['ENSMUSG00000035011', 'ENSMUSG00000026185', 'ENSMUSG00000027488', 'ENSMUSG00000034575', 'ENSMUSG00000036620', 'ENSMUSG00000026209', 'ENSMUSG00000052151', 'ENSMUSG00000020087', 'ENSMUSG00000051817', 'ENSMUSG00000020527', 'ENSMUSG00000029860', 'ENSMUSG00000040472', 'ENSMUSG00000044254', 'ENSMUSG00000025137']","[['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF']]"
WP,WP:WP4345,Glycerolipids and glycerophospholipids,0.008894347974271122,True,Glycerolipids and glycerophospholipids,23,6,2,4801,0.3333333333333333,0.08695652173913043,query_1,['WP:000000'],"['ENSMUSG00000025137', 'ENSMUSG00000025495']","[['WP'], ['WP']]"
TF,TF:M02773,Factor: Klf7; motif: NNNRCCMCGCCCNNNN,0.008898531256215217,True,Factor: Klf7; motif: NNNRCCMCGCCCNNNN,4635,26,16,21760,0.6153846153846154,0.003451995685005394,query_1,['TF:M00000'],"['ENSMUSG00000024962', 'ENSMUSG00000035011', 'ENSMUSG00000026185', 'ENSMUSG00000027488', 'ENSMUSG00000034575', 'ENSMUSG00000036620', 'ENSMUSG00000026209', 'ENSMUSG00000052151', 'ENSMUSG00000051817', 'ENSMUSG00000020527', 'ENSMUSG00000029860', 'ENSMUSG00000040472', 'ENSMUSG00000038893', 'ENSMUSG00000025137', 'ENSMUSG00000025495', 'ENSMUSG00000001424']","[['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF']]"
KEGG,KEGG:00564,Glycerophospholipid metabolism,0.01396301436042005,True,Glycerophospholipid metabolism,101,13,3,10539,0.23076923076923078,0.0297029702970297,query_1,['KEGG:00000'],"['ENSMUSG00000052151', 'ENSMUSG00000025137', 'ENSMUSG00000025495']","[['KEGG'], ['KEGG'], ['KEGG']]"
TF,TF:M02089_1,Factor: E2F-3; motif: GGCGGGN; match class: 1,0.01635591573227149,True,Factor: E2F-3; motif: GGCGGGN; match class: 1,6920,26,19,21760,0.7307692307692307,0.002745664739884393,query_1,['TF:M02089'],"['ENSMUSG00000024962', 'ENSMUSG00000035011', 'ENSMUSG00000027488', 'ENSMUSG00000034575', 'ENSMUSG00000036620', 'ENSMUSG00000026209', 'ENSMUSG00000052151', 'ENSMUSG00000020087', 'ENSMUSG00000051817', 'ENSMUSG00000020527', 'ENSMUSG00000022265', 'ENSMUSG00000041482', 'ENSMUSG00000029860', 'ENSMUSG00000040472', 'ENSMUSG00000038893', 'ENSMUSG00000044254', 'ENSMUSG00000025137', 'ENSMUSG00000025495', 'ENSMUSG00000001424']","[['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF']]"
TF,TF:M03567,Factor: Sp2; motif: NYSGCCCCGCCCCCY,0.029743966317429593,True,Factor: Sp2; motif: NYSGCCCCGCCCCCY,6437,26,18,21760,0.6923076923076923,0.0027963336958210347,query_1,['TF:M00000'],"['ENSMUSG00000024962', 'ENSMUSG00000035011', 'ENSMUSG00000026185', 'ENSMUSG00000027488', 'ENSMUSG00000034575', 'ENSMUSG00000036620', 'ENSMUSG00000026209', 'ENSMUSG00000020087', 'ENSMUSG00000051817', 'ENSMUSG00000020527', 'ENSMUSG00000040035', 'ENSMUSG00000022265', 'ENSMUSG00000029860', 'ENSMUSG00000040472', 'ENSMUSG00000038893', 'ENSMUSG00000025137', 'ENSMUSG00000025495', 'ENSMUSG00000001424']","[['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF']]"
TF,TF:M01783,Factor: SP2; motif: GGGCGGGAC,0.04316495932796764,True,Factor: SP2; motif: GGGCGGGAC,8160,26,20,21760,0.7692307692307693,0.0024509803921568627,query_1,['TF:M00000'],"['ENSMUSG00000024962', 'ENSMUSG00000035011', 'ENSMUSG00000026185', 'ENSMUSG00000027488', 'ENSMUSG00000034575', 'ENSMUSG00000036620', 'ENSMUSG00000026209', 'ENSMUSG00000052151', 'ENSMUSG00000020087', 'ENSMUSG00000051817', 'ENSMUSG00000020527', 'ENSMUSG00000040035', 'ENSMUSG00000022265', 'ENSMUSG00000029860', 'ENSMUSG00000040472', 'ENSMUSG00000038893', 'ENSMUSG00000025137', 'ENSMUSG00000025317', 'ENSMUSG00000025495', 'ENSMUSG00000001424']","[['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF']]"
CORUM,CORUM:503,Kir4.1-alpha-1-syntrophin complex,0.04995753609432046,True,Kir4.1-alpha-1-syntrophin complex,2,1,1,1082,1.0,0.5,query_1,['CORUM:0000000'],['ENSMUSG00000027488'],[['CORUM']]
CORUM,CORUM:318,Muscle-derived dystrobrevin-syntrophin complex,0.04995753609432046,True,Muscle-derived dystrobrevin-syntrophin complex,2,1,1,1082,1.0,0.5,query_1,['CORUM:0000000'],['ENSMUSG00000027488'],[['CORUM']]
