baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000000001,1918.66063769086,0.198225913233365,0.0860668786010017,2.30316140721593,0.0212697633248854,0.0969212765999912
ENSMUSG00000000028,34.586047473874,-0.559873529516016,0.320613946178657,-1.74625444772148,0.0807667474581953,0.24699731563102
ENSMUSG00000000031,1.52724397857329,-0.538199261267063,1.33438620518524,-0.403330954093872,0.686704773143464,NA
ENSMUSG00000000049,30598.5918943674,0.081057033727046,0.0935283554472412,0.866657318408317,0.386129797831958,0.640431895136109
ENSMUSG00000000056,1343.86554988658,-0.971235964180179,0.0785959172916108,-12.357333531418,4.4466298603284e-35,1.26619882739766e-32
ENSMUSG00000000058,80.7271540888009,0.107553442478635,0.2427920567648,0.442985836982408,0.657775979006087,0.832884895977839
ENSMUSG00000000078,166.481671719088,0.333770007440079,0.1761175870981,1.89515432808061,0.0580719588724783,0.196428594903655
ENSMUSG00000000085,232.564335038133,0.0879758187639115,0.133268469488908,0.660139784761572,0.509164129740164,0.738447254324439
ENSMUSG00000000088,1677.84154037485,-0.17272708653788,0.111893270072026,-1.54367717045623,0.122666559579201,0.3240475612059
ENSMUSG00000000093,101.970337111335,-0.587893249109638,0.187443982764444,-3.13636767870233,0.00171054606258493,0.013452611347854
ENSMUSG00000000120,75.9504763245258,1.58033574197675,0.252562584041465,6.25720451813757,3.91939287910643e-10,1.50130653125569e-08
ENSMUSG00000000126,17.1661585635093,-0.551576313724562,0.442297497310172,-1.24707084502844,0.21237152204518,0.458003859775058
ENSMUSG00000000127,317.398215109607,0.02489430380418,0.116771297813837,0.213188551212883,0.831179897822022,0.92542729752342
ENSMUSG00000000131,1274.5490854406,-0.0659075079816776,0.0754173282952554,-0.873904041305371,0.382170513684421,0.636332457251245
ENSMUSG00000000134,491.803064069053,0.19471966063895,0.102886299580305,1.89257132808986,0.0584148997111097,0.197313712273963
ENSMUSG00000000142,203.718144599777,0.627348812614835,0.217366571827223,2.88613289219785,0.00390007440502461,0.0262650258458864
ENSMUSG00000000148,302.301901439379,0.22338956438361,0.115165973173797,1.93971846221012,0.0524139146088288,0.183024247865906
ENSMUSG00000000149,2841.14531847174,-0.447803430482899,0.133094696179965,-3.3645475239479,0.000766692791770166,0.0070339985491765
ENSMUSG00000000154,1724.06064415655,-0.0890301507117858,0.0895122971205768,-0.994613629363779,0.319924216133561,0.577435113763845
ENSMUSG00000000159,283.177574177004,0.155674580891842,0.122309604279362,1.27279114186546,0.203092165335261,0.44673764163238
ENSMUSG00000000167,11.2349625646065,0.120062654624992,0.501175734458838,0.239561986684439,0.810669836919637,0.916588940574705
ENSMUSG00000000168,1024.22517849625,-0.1232394781404,0.100851423405416,-1.22199046854287,0.22171123143977,0.470055381151652
ENSMUSG00000000171,2986.17333205,-0.0956947963913723,0.0752265450620619,-1.27208814803902,0.203341801731747,0.446765827884047
ENSMUSG00000000184,336.933758851274,-0.0372010060942666,0.12421288193332,-0.299493945517156,0.764563190935544,0.893650981022957
ENSMUSG00000000194,646.947594017006,0.0067025224097565,0.102827240114926,0.0651823622054363,0.948028804182148,0.98045263213163
ENSMUSG00000000197,1.36594962348798,-0.749961980886578,1.67034917682443,-0.448985153099763,0.653442366906572,NA
ENSMUSG00000000204,4.10332238003963,3.34452628929535,1.19911678946947,2.78915808590677,0.00528452630437785,NA
ENSMUSG00000000244,8.87803147027403,-0.532332944728074,0.575854917607841,-0.924421982778991,0.355266653760509,NA
ENSMUSG00000000247,46.9035969304443,0.20237798515851,0.26262544927395,0.770595483864954,0.440946738894796,0.685674200465572
ENSMUSG00000000253,22.099472343176,0.762110098352947,0.364692146736288,2.08973542527099,0.0366415729026991,0.141939070392078
ENSMUSG00000000266,221.581593522987,0.251005153496578,0.134114590713109,1.87157230366915,0.0612657981165659,0.203751305679862
ENSMUSG00000000275,1985.45153166638,-0.0135477111784885,0.10170973557704,-0.133199748299677,0.894035409901423,0.956318509508021
ENSMUSG00000000276,90.6943080542385,0.231064652696319,0.178943172449405,1.29127392531085,0.196608708867213,0.438056614634563
ENSMUSG00000000278,608.285501769694,0.284676893558644,0.107139699016698,2.65706265904552,0.0078824790775612,0.0459314186249242
ENSMUSG00000000282,193.237891503167,-0.124446842181874,0.149766167333395,-0.830940955475231,0.406006985585542,0.656762314987683
ENSMUSG00000000290,122.879094909041,0.409594248147137,0.180181507441222,2.27323133191542,0.0230122431123087,0.102448605619753
ENSMUSG00000000295,16.2439512221025,-0.256954668403519,0.398971148517798,-0.644043233096231,0.519547399573261,0.746123261429218
ENSMUSG00000000296,92.6214790235389,-0.548130943916699,0.195235152469371,-2.80754227393906,0.00499211271535981,0.0320422655239157
ENSMUSG00000000301,4034.47514548043,0.0517200319587833,0.0695042067314652,0.744128080744919,0.456798992467113,0.698693665178237
ENSMUSG00000000303,1366.93951602978,0.738788189748701,0.129975710928111,5.68404807693124,1.31543272035641e-08,4.03506313325587e-07
ENSMUSG00000000305,28.6875880881239,0.236765131810384,0.320646955869371,0.738398189898427,0.460272514221924,0.702156351423964
ENSMUSG00000000308,2.63898915408083,1.2787448504543,1.84852674802475,0.691764320868339,0.489085346333902,NA
ENSMUSG00000000317,46.0569067892033,-0.469472760149045,0.287055585442519,-1.63547683430481,0.101949127071106,0.286544743961681
ENSMUSG00000000318,4.36833832831478,0.657675526570915,0.824403003658518,0.797759740869814,0.425009928180944,NA
ENSMUSG00000000320,11.1488488777472,0.11786251868538,0.507362271172856,0.232304460504957,0.816301548214696,0.919280575156717
ENSMUSG00000000326,12794.1621781877,0.471361172682298,0.179925483903098,2.61975770445146,0.00879922608910798,0.0501502719549916
ENSMUSG00000000339,164.736337521301,-0.1285641534768,0.168173850226804,-0.764471725559088,0.444586179894895,0.688505040882619
ENSMUSG00000000340,2129.61909520978,-0.0919696289044897,0.0990529087193618,-0.928489936272941,0.353153485697393,0.610926044120465
ENSMUSG00000000346,1483.59204087636,0.116412018838812,0.0708901471283917,1.6421466671239,0.100559612315019,0.284061233526317
ENSMUSG00000000355,362.713613641426,0.0126123756333489,0.112178316390671,0.112431493350507,0.910481285545002,0.963479286370253
ENSMUSG00000000359,8.48732923192079,0.779547299128334,0.662793513100893,1.1761540867852,0.239533307825707,NA
ENSMUSG00000000365,2.5626078951423,-2.50577806674502,1.33309970970718,-1.87966290030579,0.0601540348331175,NA
ENSMUSG00000000374,1049.72102713388,0.00706403737760478,0.08531580221246,0.0827986984171275,0.934011604088188,0.975494709735613
ENSMUSG00000000378,317.30167844418,0.0838043824382744,0.123865514140025,0.676575582962802,0.498675275463291,0.731248276068013
ENSMUSG00000000384,615.108966433779,-0.326031833768386,0.101758574976034,-3.2039740517708,0.0013554469229988,0.0112283768659686
ENSMUSG00000000385,82.2164936665383,0.633228975603161,0.205535465466273,3.08087450585053,0.00206393617745245,0.015660595671248
ENSMUSG00000000386,37.8589434166179,0.408518402738782,0.369730425354587,1.10490880577923,0.269199106409305,0.526050169493106
ENSMUSG00000000392,8.82827660340644,0.247505161159844,0.605782980904689,0.40857067458418,0.682854755174843,NA
ENSMUSG00000000399,1879.59319108446,0.116940033635198,0.0780066295577406,1.49910378512942,0.133846709810041,0.342401331647778
ENSMUSG00000000402,1.21994601117993,0.496924724898216,1.4547193186142,0.341594916998557,0.732655762996989,NA
ENSMUSG00000000409,11.1860546359247,0.31899386199106,0.496655452595566,0.64228402270421,0.520688786257746,0.747122567237298
ENSMUSG00000000416,10.9012793140236,0.194578491839097,0.546919235947905,0.355771892904552,0.722011399890329,0.86933746206476
ENSMUSG00000000420,1139.32860841627,0.100784818599767,0.0804887510277777,1.25216029958006,0.210511459007879,0.455816203636572
ENSMUSG00000000439,333.733439498825,0.0204262399987004,0.112174992246123,0.182092635708707,0.855510027971258,0.936623673713618
ENSMUSG00000000440,213.290004610017,-0.249525065746885,0.170984172416704,-1.45934598635697,0.144469904344671,0.359832537927273
ENSMUSG00000000441,2242.00355311368,0.225460954133524,0.0625574459707393,3.60406264410124,0.000313281495861536,0.00330632471016944
ENSMUSG00000000486,17.9056369838777,-0.239334912858573,0.488680795028587,-0.489757148824669,0.624305756558217,0.8132696469153
ENSMUSG00000000489,32.3842224052398,0.0823244411216056,0.297686656106456,0.276547300434473,0.782127735036931,0.901540653568882
ENSMUSG00000000530,60.9906139529679,0.103405188326086,0.222113198257449,0.465551750806951,0.641536386056721,0.822675430229249
ENSMUSG00000000531,47.5084747280715,-0.747745136544982,0.274884858845322,-2.72021216332523,0.00652400424654146,0.0394788580949493
ENSMUSG00000000532,364.863182204214,0.0666831283983081,0.141776176605753,0.470340856939164,0.638111511613614,0.820615647234491
ENSMUSG00000000538,751.747670142705,-0.238901703941095,0.105653856469632,-2.26117353330838,0.0237485133409403,0.10476836110537
ENSMUSG00000000552,138.466442785034,0.389187427488503,0.201660579904899,1.92991326154095,0.0536175859694183,0.185764935821525
ENSMUSG00000000555,753.847958838005,0.774511352987078,0.103468273261126,7.48549607117173,7.12773905232502e-14,4.35513513269997e-12
ENSMUSG00000000561,265.395912241848,0.104413491579624,0.121781907135742,0.857380985693067,0.391234364193138,0.644541691090082
ENSMUSG00000000563,4350.83663409811,0.119877983111187,0.0701210701433774,1.70958576168434,0.0873425004134416,0.259329729734342
ENSMUSG00000000567,131.395890271444,2.2461361819553,0.247909226984967,9.06031699292701,1.3007199251586e-19,1.38242712045729e-17
ENSMUSG00000000568,525.984934778741,-0.257180550243245,0.106479763304547,-2.41529979276599,0.0157222631876667,0.0775172806364801
ENSMUSG00000000579,19.09639791525,-0.0695001533275478,0.385960763382939,-0.180070514728959,0.857097210047286,0.937679767077081
ENSMUSG00000000581,520.317159268928,0.0647350757964397,0.104381939656337,0.620175061026562,0.535142538628868,0.756314215532816
ENSMUSG00000000594,2710.67864356556,0.0271566353977592,0.125002957590156,0.217247942939053,0.828015123696014,0.924290254942326
ENSMUSG00000000600,756.185994298283,0.0940431959225736,0.0920135385028178,1.02205824765335,0.306753332822865,0.564272501054621
ENSMUSG00000000605,1600.71346571683,-0.0261220705367685,0.0850104008823339,-0.307280876994393,0.758629589996724,0.889695089988809
ENSMUSG00000000627,2.50820387244145,0.517615976445653,1.09116589806685,0.474369642015645,0.635236337476773,NA
ENSMUSG00000000628,62.498597131339,0.444105666337652,0.293628910779216,1.5124725462459,0.130413691627977,0.336814333438014
ENSMUSG00000000631,3237.67659260292,-0.547119335008908,0.0875601819565552,-6.24849472423861,4.14427220567947e-10,1.57544977652681e-08
ENSMUSG00000000673,9201.72865618486,0.147759675338679,0.0980975391612915,1.50625261960684,0.132002336095855,0.33958938439933
ENSMUSG00000000682,45.1770470117785,-0.0542286884186155,0.250813563158162,-0.21621114797695,0.828823164230121,0.924717304219218
ENSMUSG00000000686,1447.39469050524,-0.322407978752366,0.0978483335629375,-3.29497669518295,0.000984298424446863,0.0086871531121357
ENSMUSG00000000690,1.9211255912031,1.86807617398865,1.72970362688659,1.07999783601722,0.280143143815339,NA
ENSMUSG00000000693,41.6373842243324,-0.127309308089657,0.285438604285657,-0.44601292949937,0.655587906365333,0.831326615679306
ENSMUSG00000000708,2648.85998764118,-0.26307524146423,0.0872069399862019,-3.01667781836921,0.00255561277586642,0.0187502712753408
ENSMUSG00000000711,1808.0828891526,0.0127256706657568,0.0736093338698632,0.17288120944356,0.862744801939964,0.939802086181596
ENSMUSG00000000732,17.7294354320225,0.176208360164926,0.395387571099115,0.445659836183254,0.655842980946271,0.831385203552179
ENSMUSG00000000738,956.996870441923,-0.0756413556659907,0.0743676090953237,-1.01712770635176,0.309092681500114,0.566601086991343
ENSMUSG00000000739,478.210174805545,-0.355799056326154,0.379635549062839,-0.937212168893225,0.348649431462014,0.606448600319384
ENSMUSG00000000740,2701.00708589029,-0.0027530207029486,0.0720350093533711,-0.0382178155824695,0.969514016491567,0.98879928347452
ENSMUSG00000000743,1061.17920903905,-0.167912515773734,0.0837564887924535,-2.00477023565084,0.044987615918765,0.163919145206664
ENSMUSG00000000751,646.192641564594,0.0758349013761037,0.10013957023503,0.757292059453794,0.448874907075258,0.692185562233554
ENSMUSG00000000753,10918.4724922436,0.0701889521535438,0.0610857873150264,1.14902263257362,0.250546648324877,0.504989262773464
ENSMUSG00000000759,443.283570522169,0.174784574735204,0.0908046509358774,1.92484165660886,0.0542491707737559,0.18721423651232
ENSMUSG00000000776,136.703220304999,-0.146292252574588,0.160203871360375,-0.913163029908978,0.361156804632641,0.618329142143816
ENSMUSG00000000782,47.3201863703906,-0.307286051162756,0.284430405076272,-1.08035584690868,0.27998374950797,0.537555013482708
ENSMUSG00000000787,5744.00725199732,0.073914178146669,0.080980697558376,0.912738224974995,0.361380234887538,0.61836173525201
ENSMUSG00000000791,35.7214587722588,-1.72603096612693,0.419211033425967,-4.11733191281033,3.83283882087102e-05,0.000542129367240726
ENSMUSG00000000794,2.48671004027041,1.22663927659754,1.16670891016381,1.0513670255808,0.293090054271845,NA
ENSMUSG00000000804,1187.94295196408,0.123029851655313,0.0925225751314364,1.32972792294787,0.18360793131303,0.418518486539232
ENSMUSG00000000811,206.38439960676,-0.351065582047616,0.148721100231907,-2.36056337332218,0.0182472003041875,0.0865451750442481
ENSMUSG00000000817,2.92898576040462,0.44621051538224,1.08954677130792,0.409537733608806,0.682145081340336,NA
ENSMUSG00000000823,911.227362174129,-0.0981731929736832,0.0834658675782033,-1.17620766215244,0.239511903408364,0.492333648357263
ENSMUSG00000000826,1654.98176981048,-0.074913252099686,0.0891960163558535,-0.839872173223684,0.400980061259854,0.652184114573492
ENSMUSG00000000827,572.140332136086,-0.079943258960617,0.09565019989262,-0.835787683145084,0.403274356791856,0.653658746934024
ENSMUSG00000000838,513.528030162812,-0.00398570344789076,0.114897690477197,-0.0346891519867562,0.972327611183143,0.98961779157123
ENSMUSG00000000861,9.39553351002072,1.36803923759724,0.591631464997838,2.31231656619588,0.0207602444178381,NA
ENSMUSG00000000876,2028.97070124191,0.832999158791612,0.100690137266541,8.27289724103307,1.30742376870975e-16,1.06084083426708e-14
ENSMUSG00000000881,389.711082005857,0.219668112959636,0.146338306351563,1.5010978221376,0.133330262043356,0.341691342292126
ENSMUSG00000000884,25.7979203731094,0.0665357983940479,0.35287242489316,0.188554825201184,0.850441741858255,0.934192209631326
ENSMUSG00000000901,8.65394278987479,0.605080323599739,0.57228423138351,1.05730734907188,0.290371340335811,NA
ENSMUSG00000000902,351.19274880208,0.0741597966341743,0.108489913258554,0.683563977578601,0.494250537932012,0.727303931208065
ENSMUSG00000000903,2.36431010048349,-0.899358226554791,1.09553589270365,-0.820929950852895,0.411686169718809,NA
ENSMUSG00000000915,1076.72574451926,-0.532616184022499,0.175666025748516,-3.03198174919146,0.00242953892970867,0.0179826392972846
